,fluxes,equ,ec-code,kcat_MW,E
FLVR_1_num3,0.0,BSU03860,"1.-.-.-,1.5.1.34",5809.433850760553,0.0
FLVR_1_num4,0.0,BSU05660,"1.-.-.-,1.5.1.34",13861.04786397318,0.0
FLVR_1_num5,0.0,BSU05480,"1.-.-.-,1.5.1.34",6871.890412832146,0.0
FLVR_1_num6,0.0,BSU19550,"1.-.-.-,1.5.1.34",14493.465367348192,0.0
BLACT_num2,0.0,BSU02090,3.5.2.6,196961.93083015585,0.0
BLACT_num3,0.0,BSU01670,3.5.2.6,122123.86182858155,0.0
CPPPGO2_num2,0.0,BSU09840,1.3.98.3,14081.859075189317,0.0
APSR_num2,0.0,BSU10930,"1.8.4.10,1.8.4.8",32.49328406174271,0.0
R07262_num2,8.986199999999999e-06,BSU30810,"4.2.99.20,3.8.1.5",5590.242562671443,1.6074794428429434e-09
DHPTDNR_num2,0.0,BSU05660,"1.5.1.34,1.-.-.-",13861.04786397318,0.0
DHPTDNR_num3,0.0,BSU05480,"1.5.1.34,1.-.-.-",6871.890412832146,0.0
DHPTDNR_num4,0.0,BSU19550,"1.5.1.34,1.-.-.-",14493.465367348192,0.0
R07460_num2,0.0,BSU27880,2.8.1.7,71.53057901306457,0.0
R07460_num3,0.0,BSU29590,2.8.1.7,75.49342054954181,0.0
PUNP8_num2,0.0,BSU23490,2.4.2.1,327539.2228476859,0.0
r0390_num2,0.0,BSU34560,"3.2.1.10,3.2.1.135",438879.6969098767,0.0
ZNabc_num2,0.0,BSU13850,"7.2.2.9,7.2.2.21,7.2.2.12",15751.51881066714,0.0
CHLabc_num2,0.0,BSU33800 and BSU33810 and BSU33820 and BSU33830,,166013.90608975146,0.0
CHOLSabc_num2,0.0,BSU33800 and BSU33810 and BSU33820 and BSU33830,,166013.90608975146,0.0
URAt2_num2,0.0,BSU36470,,384119.3565586988,0.0
URAt2_num3,0.0,BSU06370,,448908.43772797065,0.0
URAt2_num4,0.0,BSU29990,,456533.0645236093,0.0
CYTDt2_num2,0.0,BSU39020,,474291.10478110134,0.0
CYTDt2_num3,0.0,BSU39410,,487948.78068091045,0.0
URIt2_num2,0.0,BSU39020,,474291.10478110134,0.0
URIt2_num3,0.0,BSU39410,,487948.78068091045,0.0
THMDt2_num2,0.0,BSU39020,,474291.10478110134,0.0
THMDt2_num3,0.0,BSU39410,,487948.78068091045,0.0
GUAt2r_num2,0.0,BSU36470,,384119.3565586988,0.0
GSNt2_num2,0.0,BSU36470,,384119.3565586988,0.0
DCYTt2_num2,0.0,BSU39020,,474291.10478110134,0.0
DCYTt2_num3,0.0,BSU32180,,490389.1107587801,0.0
Ktex_num2,0.0,BSU07940,,643840.7462758187,0.0
MALt5_num2,0.0,BSU23560,,412962.94572560024,0.0
CITt2r_num2,0.0,BSU38770,,428960.5271742949,0.0
PROt4_num2,0.0,BSU03220,,405435.816666582,0.0
rxn05223_num2,0.0,BSU32030,,962755.2303076227,0.0
LEUt2r_num2,0.0,BSU29600,,444887.56024911616,0.0
ILEt2r_num2,0.0,BSU29600,,444887.56024911616,0.0
rxn05247_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05247_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05247_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
rxn05247_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
rxn05247_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
rxn05248_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05248_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05248_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
rxn05248_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
rxn05248_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
rxn05249_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05249_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05249_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
rxn05249_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
rxn05249_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
rxn05250_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05250_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05250_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
rxn05250_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
rxn05250_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
rxn05251_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05251_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05251_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
rxn05251_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
rxn05251_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
rxn05252_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
rxn05252_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
rxn05252_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
rxn05252_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
rxn05252_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
rxn05294_num2,0.00156,BSU00010 and BSU28990 and BSU40440 and BSU22350 and BSU29230 and BSU25210 and BSU28980 and BSU00020 and BSU00190 and BSU25560 and BSU00310 and BSU06620 and BSU06610 and BSU16580 and BSU15710 and BSU40900 and BSU00070 and BSU00060 and BSU22790 and BSU18100 and BSU18090 and BSU15940 and BSU16120 and BSU23220 and BSU23210 and BSU06060 and BSU13400,"2.1.1.37,6.5.1.2,5.99.1.2,2.7.7.7,5.99.1.-,2.7.7.-,3.6.1.-",31.238847633142786,4.9937821597008e-05
GLUt2r_num2,29.84345006216544,BSU02340,,464770.6647125985,6.421113105453808e-05
GLUt4_num2,0.0,BSU10220,,150521.06968979677,0.0
ARGt2r_num2,0.0,BSU37760,,400839.99925700336,0.0
ARGt2r_num3,0.0,BSU40330,,401586.7964387132,0.0
INSt2_num2,0.0,BSU36470,,384119.3565586988,0.0
DADNt2_num2,0.0,BSU36470,,384119.3565586988,0.0
ADNt2_num2,0.0,BSU36470,,384119.3565586988,0.0
rxn05359_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05360_num2,0.00657235579776,BSU16870,1.1.1.100,16528.204584408075,3.976448720848996e-07
rxn05360_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05363_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05364_num2,0.00657235579776,BSU16870,1.1.1.100,16528.204584408075,3.976448720848996e-07
rxn05364_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05367_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05368_num2,0.00657235579776,BSU16870,1.1.1.100,16528.204584408075,3.976448720848996e-07
rxn05368_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05371_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05372_num2,0.00657235579776,BSU16870,1.1.1.100,16528.204584408075,3.976448720848996e-07
rxn05372_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05375_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05376_num2,0.00657235579776,BSU16870,1.1.1.100,16528.204584408075,3.976448720848996e-07
rxn05376_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05379_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05380_num2,0.00223247644608,BSU16870,1.1.1.100,16528.204584408075,1.3507071712955516e-07
rxn05380_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05384_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05385_num2,0.0035106590380800003,BSU16870,1.1.1.100,16528.204584408075,2.1240413743376517e-07
rxn05385_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05388_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05389_num2,0.0035106590380800003,BSU16870,1.1.1.100,16528.204584408075,2.1240413743376517e-07
rxn05389_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05392_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05393_num2,0.0035106590380800003,BSU16870,1.1.1.100,16528.204584408075,2.1240413743376517e-07
rxn05393_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05396_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05397_num2,0.0035106590380800003,BSU16870,1.1.1.100,16528.204584408075,2.1240413743376517e-07
rxn05397_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05400_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05401_num2,0.0035106590380800003,BSU16870,1.1.1.100,16528.204584408075,2.1240413743376517e-07
rxn05401_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05404_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05405_num2,0.00094979895264,BSU16870,1.1.1.100,16528.204584408075,5.7465343424898996e-08
rxn05405_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05409_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05410_num2,0.000751339391424008,BSU16870,1.1.1.100,16528.204584408075,4.5458016179977945e-08
rxn05410_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05413_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05414_num2,0.000751339391424008,BSU16870,1.1.1.100,16528.204584408075,4.5458016179977945e-08
rxn05414_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05417_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05418_num2,0.000751339391424008,BSU16870,1.1.1.100,16528.204584408075,4.5458016179977945e-08
rxn05418_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05421_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05422_num2,0.000751339391424008,BSU16870,1.1.1.100,16528.204584408075,4.5458016179977945e-08
rxn05422_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05425_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05426_num2,0.0007513393914239999,BSU16870,1.1.1.100,16528.204584408075,4.545801617997746e-08
rxn05426_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05429_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05430_num2,0.00060087634368,BSU16870,1.1.1.100,16528.204584408075,3.635460467659254e-08
rxn05430_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05433_num2,0.00657235579776,BSU26800,1.3.1.9,1469.4247660345513,4.472740591882375e-06
rxn05434_num2,0.00657235579776,BSU26800,1.3.1.9,1469.4247660345513,4.472740591882375e-06
rxn05435_num2,0.00657235579776,BSU26800,1.3.1.9,1469.4247660345513,4.472740591882375e-06
rxn05436_num2,0.00657235579776,BSU26800,1.3.1.9,1469.4247660345513,4.472740591882375e-06
rxn05437_num2,0.00657235579776,BSU26800,1.3.1.9,1469.4247660345513,4.472740591882375e-06
rxn05438_num2,0.00223247644608,BSU26800,1.3.1.9,1469.4247660345513,1.5192859802578736e-06
rxn05439_num2,0.0035106590380800003,BSU26800,1.3.1.9,1469.4247660345513,2.389138334420486e-06
rxn05440_num2,0.0035106590380800003,BSU26800,1.3.1.9,1469.4247660345513,2.389138334420486e-06
rxn05441_num2,0.0035106590380800003,BSU26800,1.3.1.9,1469.4247660345513,2.389138334420486e-06
rxn05442_num2,0.0035106590380800003,BSU26800,1.3.1.9,1469.4247660345513,2.389138334420486e-06
rxn05443_num2,0.0035106590380800003,BSU26800,1.3.1.9,1469.4247660345513,2.389138334420486e-06
rxn05444_num2,0.00094979895264,BSU26800,1.3.1.9,1469.4247660345513,6.463746729974925e-07
rxn05445_num2,0.000751339391424008,BSU26800,1.3.1.9,1469.4247660345513,5.113153179332907e-07
rxn05446_num2,0.000751339391424008,BSU26800,1.3.1.9,1469.4247660345513,5.113153179332907e-07
rxn05447_num2,0.000751339391424008,BSU26800,1.3.1.9,1469.4247660345513,5.113153179332907e-07
rxn05448_num2,0.000751339391424008,BSU26800,1.3.1.9,1469.4247660345513,5.113153179332907e-07
rxn05449_num2,0.0007513393914239999,BSU26800,1.3.1.9,1469.4247660345513,5.113153179332853e-07
rxn05450_num2,0.00060087634368,BSU26800,1.3.1.9,1469.4247660345513,4.0891943403237243e-07
rxn05460_num2,0.0,BSU10170 and BSU11340,2.3.1.41,5.355456352031496,0.0
rxn05461_num2,0.00044088984355200003,BSU16870,1.1.1.100,16528.204584408075,2.667499916887008e-08
rxn05461_num3,0.0,BSU29420,1.1.1.100,15090.675231273644,0.0
rxn05464_num2,0.00044088984355200003,BSU26800,1.3.1.9,1469.4247660345513,3.000424749487536e-07
GLYCLTt2r_num2,0.0,BSU03060,,359970.1299521757,0.0
AKGt2r_num2,0.0,BSU07570,,403166.778866074,0.0
AKGt2r_num3,0.0,BSU27760,,433773.70826870546,0.0
DALAt2r_num2,0.0,BSU07750,,409466.1839410932,0.0
DALAt2r_num3,0.0,BSU27090,,406441.5082103793,0.0
aso4t_num2,0.0,BSU36030,,418518.16160793393,0.0
aso4t_num3,0.0,BSU05340,,438185.44191883295,0.0
ASO3t_num2,0.0,BSU36030,,418518.16160793393,0.0
ASO3t_num3,0.0,BSU05340,,438185.44191883295,0.0
CD2abc_num2,0.0,BSU33490,"7.2.2.9,7.2.2.21,7.2.2.12",14322.770931643508,0.0
CRO4t3pp_num2,0.0,BSU36130,,1078676.8406517038,0.0
CSNt2_num2,0.0,BSU36470,,384119.3565586988,0.0
Cut1_num2,0.0,BSU33500,7.2.2.9,,
FORt2_num2,0.0,BSU38060,,728574.7506372445,0.0
GLCNt2r_num2,0.0,BSU40070,,444445.9253401978,0.0
GLCt2_num2,7.885183873773898,BSU03920,,671225.6630910891,1.1747440998399124e-05
GLYt2r_num2,0.0,BSU27090,,406441.5082103793,0.0
INSTt2_num2,0.0,BSU06230,,401597.33224838716,0.0
INSTt2_num3,0.0,BSU39810,,413554.0438633187,0.0
Kt2r_num2,0.0,BSU31090 and BSU31100,,141408.0939286801,0.0
L_LACt2r_num2,0.0,BSU34190,,346972.8555619369,0.0
MAL_Dt2_num2,0.0,BSU07570,,403166.778866074,0.0
MALt2r_num2,0.0,BSU07570,,403166.778866074,0.0
MGt5_num2,0.0,BSU24740,,137476.80881109711,0.0
MGt5_num3,0.0,BSU08000,,547900.3716786911,0.0
NO2t2r_num2,0.0,BSU03330,,485476.957096405,0.0
NO3t2_num2,0.0,BSU37320,,483057.2687350622,0.0
URATEtm_num2,0.0,BSU32440,,462215.6381470997,0.0
DSERt2_num2,0.0,BSU27090,,406441.5082103793,0.0
SO4t2_num2,0.0,BSU01580,,405201.2807394217,0.0
SO4t2_num3,0.0,BSU34660,,361057.8143014937,0.0
VALt2r_num2,0.0,BSU29600,,444887.56024911616,0.0
XTSNt2_num2,0.0,BSU36470,,384119.3565586988,0.0
ACOAD7_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD7_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
GLXO1_num2,0.0,BSU38830,1.2.1.3,93.64554241718315,0.0
GLXO1_num3,0.0,BSU39860,1.2.1.3,99.78467458132498,0.0
GLXO1_num4,0.0,BSU07350,1.2.1.3,92.7674482729905,0.0
GLXO1_num5,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
ALDD31_num2,0.0,BSU38830,1.2.1.3,93.64554241718315,0.0
ALDD31_num3,0.0,BSU39860,1.2.1.3,99.78467458132498,0.0
ALDD31_num4,0.0,BSU07350,1.2.1.3,92.7674482729905,0.0
ALDD31_num5,0.0,BSU37960,1.2.1.3,97.60426499539793,0.0
FACOAL140_num2,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
FACOAL140_num3,0.0,BSU28560,"6.2.1.3,6.2.1.16",,
FACOAL140_num4,0.0,BSU18250,"6.2.1.3,6.2.1.16",,
FACOAL140_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
FACOAL140_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
MLTG1_num2,0.0,BSU02840,"3.2.1.10,3.2.1.135",440648.60274779174,0.0
NADH4_num2,0.0,BSU32100,1.6.99.3,1116.5566911056167,0.0
NADH4_num3,0.0,BSU32200,1.6.99.3,1266.7832524591329,0.0
ASR_num2,0.0,BSU24770,1.20.4.1,50.24324390649368,0.0
ASR_num3,0.0,BSU25780,1.20.4.1,47.81651455708203,0.0
ASR_num4,0.0,BSU32810,1.20.4.1,53.614759465393114,0.0
GPDDA4_num2,0.0,BSU09620,3.1.4.46,267.8885775305276,0.0
GPDDA4_num3,0.0,BSU24180,3.1.4.46,271.42017627000956,0.0
HEMEOS_num2,0.0,BSU14880,2.5.1.-,,
FACOAL181_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
FACOAL181_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
FACOAL181_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
FACOAL181_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
FACOAL181_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
FACOAL180_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
FACOAL180_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
FACOAL180_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
FACOAL180_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
FACOAL180_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
FACOAL161_num2,0.0,BSU28560,"6.2.1.3,6.2.1.16",193.36707894521408,0.0
FACOAL161_num3,0.0,BSU18250,"6.2.1.3,6.2.1.16",197.3421762484613,0.0
FACOAL161_num4,0.0,BSU10360,"6.2.1.3,6.2.1.16",,
FACOAL161_num5,0.0,BSU17180,"6.2.1.3,6.2.1.16",,
FACOAL161_num6,0.0,BSU04170,"6.2.1.3,6.2.1.16",,
THMt2_num2,0.0,BSU06370,,448908.43772797065,0.0
THMt2_num3,0.0,BSU29990,,456533.0645236093,0.0
BG_MADG_num2,0.0,BSU03410,"3.2.1.86,3.2.1.21",202.39654888058652,0.0
BG_MBDG_num2,0.0,BSU03410,"3.2.1.86,3.2.1.21",202.39654888058652,0.0
LAAF_num2,0.0,BSU28510,3.2.1.55,1299.2681784997799,0.0
ACOAD2_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD2_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
ACOAD3_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD3_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
ACOAD4_1_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD4_1_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
ACOAD5_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD5_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
ACOAD6_num2,0.0,BSU32820,1.3.8.1,535.0580462359611,0.0
ACOAD6_num3,0.0,BSU04520,1.3.8.1,829.5811761131163,0.0
CYTB_B2_num2,0.0,BSU38750 and BSU38760,1.10.3.-,,
rxn10197_num2,0.0001955759376,BSU35690,,390147.9466588581,5.012865998011003e-10
rxn10199_num2,0.006110042336399999,BSU16950,2.4.1.129,12572.664793843027,4.85978305839519e-07
rxn10334_num2,0.0,BSU37240,2.7.8.-,,
rxn10335_num2,0.0,BSU37240,2.7.8.-,,
rxn10336_num2,0.0,BSU37240,2.7.8.-,,
rxn10337_num2,0.0,BSU37240,2.7.8.-,,
rxn10338_num2,0.0,BSU37240,2.7.8.-,,
rxn10339_num2,0.0,BSU37240,2.7.8.-,,
rxn10340_num2,0.0,BSU37240,2.7.8.-,,
rxn10341_num2,0.0,BSU37240,2.7.8.-,,
rxn10342_num2,0.0,BSU37240,2.7.8.-,,
HG2abc_num2,0.0,BSU13850,"7.2.2.9,7.2.2.21,7.2.2.12",15751.51881066714,0.0
rxn10344_num2,0.0,BSU13850,"7.2.2.9,7.2.2.21,7.2.2.12",15751.51881066714,0.0
rxn10474_num2,0.0,BSU24740,,137476.80881109711,0.0
T00006_num2,0.0,BSU33530,,516938.89014459826,0.0
GTPCI_num2,1.2409859999999717e-05,BSU03340,3.5.4.16,0.1145699343529898,0.00010831689893235826
HCO3E_reverse_num2,0.0,BSU34670,,482108929.39013225,0.0
ACACT1x_reverse_num2,0.0,BSU24170,,6993.887818019971,0.0
ACACT1x_reverse_num3,0.0,BSU32830,,7003.420346478321,0.0
GLUDxi_reverse_num2,0.0,BSU37790,,2618.777094220394,0.0
r0074_reverse_num2,0.0,BSU03210,,382.7050565108757,0.0
GLUR_reverse_num2,0.0,BSU26810,,3367.907718792957,0.0
UDPGD_reverse_num2,0.0,BSU30860,,683.1804227121268,0.0
UDPGD_reverse_num3,0.0,BSU36230,,669.5888683076954,0.0
GALUi_reverse_num2,0.0,BSU30850,,12471.545893101424,0.0
GALUi_reverse_num3,0.0,Bsu3567,,,
GALUi_reverse_num4,0.0,BSU35670,,11382.700789537104,0.0
MDHm_reverse_num2,0.0,BSU29120,,57975.05241020548,0.0
ASPTA_reverse_num2,0.0,BSU37690,,936.1924135127651,0.0
ASPTA_reverse_num3,2.344843644463163,BSU09570,,1907.1394306880695,0.0012295082397919778
ALAR_reverse_num2,0.0,BSU17640,,98150.24566967537,0.0
UAG4Ei_reverse_num2,0.0,BSU30870,,463678.4430237615,0.0
GTHRDH_syn_reverse_num2,0.0,BSU23910,,47322.73077132595,0.0
GTHRDH_syn_reverse_num3,0.0,BSU38920,,41227.08212037587,0.0
NFORGLUAH_reverse_num2,0.0,BSU15720,,24.303531941158784,0.0
R00526_reverse_num2,0.0,BSU15720,,24.303531941158784,0.0
FMETDF_reverse_num2,0.0,BSU14560,,20.91467331795882,0.0
UAGCVT_reverse_num2,0.0,BSU37100,,60.26112829506164,0.0
ACODA_reverse_num2,0.0,BSU15350,,95788.3292206161,0.0
ACODA_reverse_num3,0.0,BSU10070,,104506.16098321613,0.0
PHETA1_reverse_num2,0.012274488935999998,BSU09570,,25421.76556236764,4.828338498318219e-07
P5CD_reverse_num2,0.0,BSU37780,,383.41098025794486,0.0
ALDD2x_reverse_num2,0.0,BSU37960,,97.60426499539793,0.0
ALDD2x_reverse_num3,0.0,BSU19310,,91.80113918599231,0.0
ALDD2x_reverse_num4,0.0,BSU38830,,93.64554241718315,0.0
ALDD2x_reverse_num5,0.0,BSU39860,,99.78467458132498,0.0
TYRTA_reverse_num2,0.0077319081119999996,BSU09570,,25421.76556236764,3.0414520553386354e-07
ALCD2x_reverse_num2,0.0,BSU26970,,39446.10238175406,0.0
ALCD2x_reverse_num3,0.0,BSU10320,,23384.23268812707,0.0
ALCD2x_reverse_num4,0.0,BSU27010,,42995.83320997372,0.0
CLB6PH_reverse_num2,0.0,BSU40110,,1664.7833443635418,0.0
MACCOAT_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
MACCOAT_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
TPI_reverse_num2,6.186828567564292,BSU39690,,1190387.856263203,5.197321641860181e-06
GPDDA1pp_reverse_num2,0.0,BSU02130,,223.32653511521647,0.0
GPDDA1pp_reverse_num3,0.0,BSU24180,,271.42017627000956,0.0
ALCD19_reverse_num2,0.0,BSU26970,,39446.10238175406,0.0
ALCD19_reverse_num3,0.0,BSU10320,,23384.23268812707,0.0
ALCD19_reverse_num4,0.0,BSU27010,,42995.83320997372,0.0
ACACT2r_reverse_num2,0.0,BSU10350,,7500.325580539325,0.0
ACACT2r_reverse_num3,0.0,BSU24170,,6993.887818019971,0.0
INS2D_reverse_num2,0.0,BSU10850,,5570.515317914001,0.0
INS2D_reverse_num3,0.0,BSU27770,,5525.6402356628305,0.0
VALTA_reverse_num2,0.0,BSU38550,,1680.2019995044113,0.0
GCALDDm_reverse_num2,0.0,BSU39860,,99.78467458132498,0.0
GCALDDm_reverse_num3,0.0,BSU19310,,91.80113918599231,0.0
GCALDDm_reverse_num4,0.0,BSU07350,,92.7674482729905,0.0
GCALDDm_reverse_num5,0.0,BSU37960,,97.60426499539793,0.0
GPDDA2_reverse_num2,0.0,BSU02130,,223.32653511521647,0.0
GPDDA2_reverse_num3,0.0,BSU24180,,271.42017627000956,0.0
R01520_reverse_num2,0.0,BSU03930,,16692855.118385024,0.0
PUNP1_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
ACOATA_reverse_num2,0.0,BSU10170 and BSU11340,,5.355456352031496,0.0
LCGH_reverse_num2,0.0,BSU07080,,1311.775874918806,0.0
ICHORS_reverse_num2,0.0,BSU31990,,848.8782276187861,0.0
r0393_reverse_num2,0.0,BSU37960,,97.60426499539793,0.0
r0393_reverse_num3,0.0,BSU19310,,91.80113918599231,0.0
r0393_reverse_num4,0.0,BSU38830,,93.64554241718315,0.0
r0393_reverse_num5,0.0,BSU39860,,99.78467458132498,0.0
HPDOAi_reverse_num2,0.0,BSU07830,,12634.14152818976,0.0
HPDOAi_reverse_num3,0.0,BSU05480,,6871.890412832146,0.0
HPDOAi_reverse_num4,0.0,BSU19550,,14493.465367348192,0.0
MAN6PI_reverse_num2,0.0,BSU35790,,1581800.7862881685,0.0
MAN6PI_reverse_num3,0.0,BSU05870,,1578937.5989403476,0.0
NTPTP1_reverse_num2,0.0,BSU05780,,383638.14125178545,0.0
PUNP5_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
PUNP4_reverse_num2,0.00109285332,BSU19630,,563884.8337692728,1.9380789383797606e-09
PUNP3_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
G1SAT_reverse_num2,0.0,BSU08710,,19.87738632082705,0.0
PNP_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
NP1_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
PUNP7_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
DPR_reverse_num2,0.0,BSU14440,,1806.0962504078445,0.0
DURIPP_reverse_num2,0.0,BSU19630,,563884.8337692728,0.0
LGTHL_reverse_num2,0.0,BSU38370,,36164.14192235575,0.0
LGTHL_reverse_num3,0.0,BSU40860,,36359.17920947932,0.0
LGTHL_reverse_num4,0.0,BSU23930,,33157.85152619636,0.0
LGTHL_reverse_num5,0.0,BSU26940,,34486.841506272496,0.0
LGTHL_reverse_num6,0.0,BSU32660,,36153.30430200342,0.0
ABUTD_reverse_num2,0.0,BSU37960,,97.60426499539793,0.0
ABUTD_reverse_num3,0.0,BSU39860,,99.78467458132498,0.0
ABUTD_reverse_num4,0.0,BSU38830,,93.64554241718315,0.0
