id,fluxes,equ,ec-code,kcat_MW,E
R07262_num2,5.90E-05,14dh2napcoa_c + h2o_c --> coa_c + dhna_c + h_c,3.8.1.5,5590.242563,1.06E-08
DHPTDNR_num2,0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,1.-.-.-,,
DHPTDNR_num3,0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,1.-.-.-,,
DHPTDNR_num4,0,nadp_c + thptdn_c --> dhptdn_c + h_c + nadph_c,1.-.-.-,,
R07460_num2,0,cys__L_c + iscsh_c --> C15812_c + ala__L_c,2.8.1.7,71.53057901,0
R07460_num3,0,cys__L_c + iscsh_c --> C15812_c + ala__L_c,2.8.1.7,75.49342055,0
R07618_num2,0,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,1.2.4.4,366.8892905,0
R07618_num3,0.138227892,dhlam_c + nad_c --> h_c + lpam_c + nadh_c,1.2.4.4,378.7766382,0.000364932
PUNP8_num2,0,h_c + nebari_c + pi_c --> purine_c + r1p_c,2.4.2.1,982617.6685,0
r0390_num2,0,h2o_c + isomal_c --> 2.0 glc__D_c,3.2.1.135,1367787.425,0
PIabc_num2,0,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,,127293.6116,0
GLCabc_num2,0,atp_c + glc__D_e + h2o_c --> adp_c + glc__D_c + h_c + pi_c,,176440.3784,0
GLCabc_num3,0,atp_c + glc__D_e + h2o_c --> adp_c + glc__D_c + h_c + pi_c,,23508.24778,0
ZNabc_num2,0,atp_c + h2o_c + zn2_e --> adp_c + h_c + pi_c + zn2_c,3.6.3.5,14322.77093,0
ZNabc_num3,0,atp_c + h2o_c + zn2_e --> adp_c + h_c + pi_c + zn2_c,3.6.3.5,15751.51881,0
CHLabc_num2,0,atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,,159309.8181,0
RIBabc_num2,0,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,,120418.6308,0
RIBabc_num3,0,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,,176440.3784,0
RIBabc_num4,0,atp_c + h2o_c + rib__D_e --> adp_c + h_c + pi_c + rib__D_c,,23508.24778,0
GALabc_num2,0,atp_c + gal_e + h2o_c --> adp_c + gal_c + h_c + pi_c,,176440.3784,0
GALabc_num3,0,atp_c + gal_e + h2o_c --> adp_c + gal_c + h_c + pi_c,,23508.24778,0
XYLabc_num2,0,atp_c + h2o_c + xyl__D_e --> adp_c + h_c + pi_c + xyl__D_c,,176440.3784,0
XYLabc_num3,0,atp_c + h2o_c + xyl__D_e --> adp_c + h_c + pi_c + xyl__D_c,,23508.24778,0
MALTabc_num2,0,atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,,544080.9507,0
ARBabc_num2,0,arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,,176440.3784,0
ARBabc_num3,0,arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,,120418.6308,0
ARBabc_num4,0,arab__L_e + atp_c + h2o_c --> adp_c + arab__L_c + h_c + pi_c,,23508.24778,0
METDabc_num2,0,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,,216866.0173,0
METDabc_num3,0,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,,184756.2632,0
CHOLSabc_num2,0,atp_c + chols_e + h2o_c --> adp_c + chols_c + h_c + pi_c,,159309.8181,0
GLCGLYCabcpp_syn_num2,0,atp_c + glcglyc_e + h2o_c --> adp_c + glcglyc_c + h_c + pi_c,,176440.3784,0
GLCGLYCabcpp_syn_num3,0,atp_c + glcglyc_e + h2o_c --> adp_c + glcglyc_c + h_c + pi_c,,23508.24778,0
FE3abc_num2,0,atp_c + fe3_e + h2o_c --> adp_c + fe3_c + h_c + pi_c,,185799.9881,0
URAt2_num2,0,h_e + ura_e --> h_c + ura_c,,368607.5839,0
URAt2_num3,0,h_e + ura_e --> h_c + ura_c,,430780.3078,0
URAt2_num4,0,h_e + ura_e --> h_c + ura_c,,438097.0316,0
CYTDt2_num2,0,cytd_e + h_e --> cytd_c + h_c,,455137.9545,0
CYTDt2_num3,0,cytd_e + h_e --> cytd_c + h_c,,468244.0967,0
URIt2_num2,0,h_e + uri_e --> h_c + uri_c,,455137.9545,0
URIt2_num3,0,h_e + uri_e --> h_c + uri_c,,468244.0967,0
THMDt2_num2,0,h_e + thymd_e --> h_c + thymd_c,,455137.9545,0
THMDt2_num3,0,h_e + thymd_e --> h_c + thymd_c,,468244.0967,0
HXANt2r_num2,0,h_e + hxan_e --> h_c + hxan_c,,430780.3078,0
HXANt2r_num3,0,h_e + hxan_e --> h_c + hxan_c,,216375.9496,0
HXANt2r_num4,0,h_e + hxan_e --> h_c + hxan_c,,430344.4936,0
HXANt2r_num5,0,h_e + hxan_e --> h_c + hxan_c,,420023.5004,0
XANt2_num2,0,h_e + xan_e --> h_c + xan_c,,216375.9496,0
XANt2_num3,0,h_e + xan_e --> h_c + xan_c,,430780.3078,0
XANt2_num4,0,h_e + xan_e --> h_c + xan_c,,438097.0316,0
XANt2_num5,0,h_e + xan_e --> h_c + xan_c,,420023.5004,0
GUAt2r_num2,0,gua_e + h_e --> gua_c + h_c,,368607.5839,0
GSNt2_num2,0,gsn_e + h_e --> gsn_c + h_c,,368607.5839,0
DCYTt2_num2,0,dcyt_e + h_e --> dcyt_c + h_c,,455137.9545,0
DCYTt2_num3,0,dcyt_e + h_e --> dcyt_c + h_c,,470585.8797,0
Ktex_num2,0,k_e --> k_c,,617840.7255,0
MALt5_num2,0,mal__L_e + na1_e <-- mal__L_c + na1_c,,396286.3914,0
CITt2r_num2,0,cit_c + h_c --> cit_e + h_e,,411637.9475,0
METabc_num2,0,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,,216866.0173,0
METabc_num3,0,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,,184756.2632,0
PROt4_num2,0,na1_e + pro__L_e <-- na1_c + pro__L_c,,389063.2281,0
rxn05223_num2,0,atp_c + btn_e + h2o_c --> adp_c + btn_c + h_c + pi_c,,923876.585,0
GLCpts_num2,0,glc__D_e + pep_c --> g6p_A_c + pyr_c,2.7.3.9,923.3858184,0
